File,Key,Value,Translation
events_Base\tbone_event_co_aPiratesLife_Kurita2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Kurita],Draconis Combine]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Liao.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Liao],Capellan]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Liao2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Liao],Capellan]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_MagistracyOfCanopus.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_MagistracyOfCanopus],Canopian]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_MagistracyOfCanopus2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_MagistracyOfCanopus],Canopian]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Marik.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Marik],Free Worlds League]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Marik2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Marik],Free Worlds League]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Steiner.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Steiner],Lyran]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_Steiner2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Steiner],Lyran]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_TaurianConcordat.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_TaurianConcordat],Taurian]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_TaurianConcordat2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_TaurianConcordat],Taurian Concordat]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_WordOfBlake.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_WordOfBlake],Word of Blake]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_aPiratesLife_WordOfBlake2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_WordOfBlake],Word of Blake]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Base\tbone_event_co_rep_AuriganPirates.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_AuriganPirates],pirate]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_AuriganPirates2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_ClanGhostBear.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_ClanGhostBear],Clan Ghost Bear]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_ClanGhostBear2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_ClanJadeFalcon.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_ClanJadeFalcon],Clan Jade Falcon]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_ClanJadeFalcon2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_ClanNovaCat.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_ClanNovaCat],Clan Nova Cat]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_ClanNovaCat2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_ClanWolf.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_ClanWolf],Clan Wolf]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_ClanWolf2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_ComStar.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_ComStar],ComStar]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_ComStar2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Davion.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Davion],FedCom]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Davion2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Ives.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Ives],St. Ives Compact]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Ives2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Kurita.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Kurita],Draconis Combine]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Kurita2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Liao.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Liao],Capellan]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Liao2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_MagistracyOfCanopus.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_MagistracyOfCanopus],Canopian]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_MagistracyOfCanopus2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Marian.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Marian],Marian Hegemony]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Marian2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Marik.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Marik],Marik]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Marik2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Outworld.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Outworld],Outworlds Alliance]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Outworld2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_Steiner.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_Steiner],Lyran]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_Steiner2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_TaurianConcordat.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_TaurianConcordat],Taurian]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_TaurianConcordat2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Base\tbone_event_co_rep_WordOfBlake.json,Description.Details,"The general quarters alarm sounds as [[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] pages you on the intercom.


""Commander. As you know, we have people down on the planet surface on a supply run, including [[TRT_MW,{TRT_MW.Callsign}]]. We've just detected a small [[DM.Factions[faction_WordOfBlake],Blakist]] kill team on track to ambush our people before they make it back to the shuttle. We need to drop immediately and take out the kill team before they can intercept our supply run. ""


""Copy that, XO. [[DM.BaseDescriptionDefs[TooltipSimGameCharacterSUMIRE],Sumire]], get the <i>Leopard</i> prepped for launch!",
events_Base\tbone_event_co_rep_WordOfBlake2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] is waiting to brief you on the aftermath of the operation.",
events_Clans\tbone_event_co_aPiratesLife2.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] calls you to the command center. Apparently [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] wishes to speak with you directly.",
events_Clans\tbone_event_co_aPiratesLife3.json,Description.Details,"[[DM.BaseDescriptionDefs[TooltipSimGameCharacterDARIUS],Darius]] once again calls you to the conference room. Apparently [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has contacted you with an update.",
events_Clans\tbone_event_co_aPiratesLife_Chainelane.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Chainelane],Chainelane]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Clans\tbone_event_co_aPiratesLife_Chainelane2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Chainelane],Chainelane]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Clans\tbone_event_co_aPiratesLife_Circinus.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Circinus],Circinus Federation]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Clans\tbone_event_co_aPiratesLife_Circinus2.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_Circinus],Circinus Federation]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Clans\tbone_event_co_aPiratesLife_ClanGhostBear.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_ClanGhostBear],Clan Ghost Bear]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
events_Clans\tbone_event_co_aPiratesLife_ClanJadeFalcon.json,Description.Details,"""Commander, [[DM.BaseDescriptionDefs[TBoneLoreRoberts],Roberts]] has forwarded us the details for one of his ""special"" contracts. I'll spare you the mental anguish of reading the message yourself, but suffice to say that he's found the location and manifest for a secret [[DM.Factions[faction_ClanJadeFalcon],Clan Jade Falcon]] equipment cache. Apparently it includes a lot of high-end gear, stuff they reserve for their elite units. As always, if we're going to do it, we have to drop immediately.""",
