File,Key,Value,Translation
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Taurians.json,BioDescription,"You grew up in the Taurian Concordat, showing you that dirty tricks are just another way to win. MechWarriors who hail from the Taurian Concordat tend to be stubborn and aggressive but are nonetheless skilled and perceptive combatants. Founded as a constitutional monarchy under the leadership of House Calderon, the Taurian Concordat is the strongest military power of the Rimward Periphery.
","당신은 타우리안 협정국에서 성장하며, 비열한 술수도 승리의 또 다른 방식임을 배웠습니다. 타우리안 협정국 출신의 멕워리어들은 고집스럽고 공격적인 성향을 보이지만, 동시에 숙련되고 예리한 전사들입니다. 칼데론 가문의 지도 아래 입헌군주제로 설립된 타우리안 협정국은 림워드 변방지역에서 가장 강력한 군사력을 보유한 국가입니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_freelancer.json,BioDescription,"You became a commander after years as an Aerospace Pilot.
",당신은 수년간 항공우주 조종사로 복무한 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Career\background_career_gladiator.json,BioDescription,"You became a commander after years as a Bounty Hunter.
",당신은 수년간 현상금 사냥꾼으로 활동한 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Career\background_career_mercenary.json,BioDescription,"You became a commander after years as an Officer Trainee.
",당신은 수년간 장교 훈련생으로 지낸 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Career\background_career_merchant_guard.json,BioDescription,"You became a commander after years as an Offroad Racer.
",당신은 수년간 오프로드 레이서로 활약한 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Career\background_career_pirate.json,BioDescription,"You became a commander after years as an Offworld Smuggler.
",당신은 수년간 아웃월드 밀수업자로 활동한 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Career\background_career_soldier.json,BioDescription,"You became a commander after years as a Special Operative.
",당신은 수년간 특수 작전 요원으로 임무를 수행한 뒤 사령관이 되었습니다.
BT Advanced Backgrounds\backgrounds_Youth\background_youth_accident.json,BioDescription,"When deploying in the field, you have the best MechWarriors watching your back. You made friends with familiar faces early in your career.
","현장에 배치될 때, 최고의 멕워리어들이 당신의 등을 지켜줍니다. 당신은 경력 초기에 익숙한 얼굴들과 친분을 쌓았습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_ancestraltank.json,BioDescription,"Resourceful as you are, you managed to wrangle a tank from your ancestry and brought it with you, along with a trusted friend to drive it.
","수완이 좋은 당신은 조상 대대로 내려온 전차를 손에 넣었고, 그것을 몰 믿을 수 있는 친구와 함께 가지고 왔습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_bankrupt.json,BioDescription,"No-one but you will ever know for sure whether your piles of c-bills have their origin as frugal savings, an convenient inheritence, or through banditry. Fortunes come and go, and as a Commander you know having a little something saved up is always a good plan.
","아무도 확실히 알 수는 없지만, 당신이 쌓아둔 막대한 C-빌의 출처가 알뜰한 저축인지, 편리한 유산인지, 아니면 약탈인지 당신만이 아는 비밀입니다. 재산은 오르락내리락하지만, 사령관으로서 약간의 비축 자금을 갖추는 것이 언제나 좋은 계획임을 알고 있습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_beacons.json,BioDescription,"Thanks to some clever maneuvering, you managed to recruit a batch of tankers to your crew.
","영리한 책략 덕분에, 당신은 한 무리의 전차병들을 승무원으로 모집하는 데 성공했습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_betrayed.json,BioDescription,"Great leaders don't need to act tough. Their confidence and humility serve to underscore their toughness. You have a reputation for success. You attract contractors and employees by the score.
","위대한 지도자에게는 허세가 필요 없습니다. 그들의 자신감과 겸손함은 오히려 강인함을 더욱 부각시킵니다. 당신은 성공으로 명성을 쌓았으며, 수많은 계약자와 직원들을 끌어들입니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_exile.json,BioDescription,"You got yourself a particularly impressive DropShip and engineering staff.
",당신은 특히 인상적인 드롭십과 공학 인력을 확보했습니다.
BT Advanced Backgrounds\backgrounds_Youth\background_youth_loner.json,BioDescription,"Resourceful as you are, you brought an heirloom BattleMech with you, and who can doubt you?
","수완이 좋은 당신은 가보로 내려온 배틀멕을 가지고 왔으며, 누가 그것을 의심할 수 있겠습니까?"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_oldtimers.json,BioDescription,"When deploying in the field, you have the best MechWarriors watching your back. You made friends with familiar faces early in your career.
","현장에 배치될 때, 최고의 멕워리어들이 당신의 등을 지켜줍니다. 당신은 경력 초기에 익숙한 얼굴들과 친분을 쌓았습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_tankers.json,BioDescription,"Thanks to some clever maneuvering, you managed to recruit a batch of tankers to your crew.
","영리한 책략 덕분에, 당신은 한 무리의 전차병들을 승무원으로 모집하는 데 성공했습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_vocalizers1.json,BioDescription,"When deploying in the field, you have the best MechWarriors watching your back. You made friends with encouraging voices early in your career.
","현장에 배치될 때, 최고의 멕워리어들이 당신의 등을 지켜줍니다. 당신은 경력 초기에 용기를 주던 이들과 친분을 쌓았습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Cameron.json,Description.Details,"The [[DM.Factions[faction_Cameron],Terran Hegemony]] was your home, and you were instilled with a dedication to resurrecting the history that is your birthright.","[[DM.Factions[faction_Cameron],테란 헤게모니]]가 당신의 고향이었으며, 당신은 태생적 사명인 역사를 부활시키겠다는 헌신을 심어주었습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Davion.json,Description.Details,"The [[DM.Factions[faction_Davion],Federated Suns]] was your home, learning the values of organizational efficiency, teamwork and individual skill.","[[DM.Factions[faction_Davion],항성 합중국]]이 당신의 고향이었으며, 조직적 효율성, 팀워크, 그리고 개인의 기량이라는 가치를 배웠습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_DeepPeriphery.json,Description.Details,"The [[DM.BaseDescriptionDefs[LoreDeepPeriphery],Deep Periphery]] was your home, untainted by the principles and values of the Inner Sphere.","[[DM.BaseDescriptionDefs[LoreDeepPeriphery],깊은 변방지역]]이 당신의 고향이었으며, 이너스피어의 원칙과 가치에 물들지 않았습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Kurita.json,Description.Details,"The [[DM.Factions[faction_Kurita],Draconis Combine]] was your home, learning the principles of Bushido, the way of the warrior.","[[DM.Factions[faction_Kurita],드라코니스 연맹]]이 당신의 고향이었으며, 무사의 길인 무사도의 원칙을 배웠습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Liao.json,Description.Details,"The [[DM.Factions[faction_Liao],Capellan Confederation]] was your home, instilled with the benefits of a zealous dedication to structure.","[[DM.Factions[faction_Liao],카펠란 연합]]이 당신의 고향이었으며, 체계에 대한 열성적인 헌신에서 비롯된 혜택을 심어주었습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Magistracy.json,Description.Details,"The [[DM.Factions[faction_MagistracyOfCanopus],Magistracy of Canopus]] was your home, valuing academics and risk assessment.","[[DM.Factions[faction_MagistracyOfCanopus],카노푸스 행정국]]이 당신의 고향이었으며, 학문과 위험 평가를 중시했습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Marik.json,Description.Details,"The [[DM.Factions[faction_Marik],Free Worlds League]] was your home, supporting the development of your skill and independence.","[[DM.Factions[faction_Marik],자유 행성 연대]]가 당신의 고향이었으며, 당신의 기술과 독립심 발달을 뒷받침했습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Outworld.json,Description.Details,"The [[DM.Factions[faction_Outworld],Outworlds Alliance]] was your home, demonstrating and rioting against a government that betrayed the people.","[[DM.Factions[faction_Outworld],아웃월드 동맹]]이 당신의 고향이었으며, 국민을 배신한 정부에 맞서 시위하고 저항했습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Periphery.json,Description.Details,"The [[DM.BaseDescriptionDefs[LoreRimwardPeriphery],Rimward Periphery]] was your home, surrounded by skilled labourers with a moderate standard of living.","[[DM.BaseDescriptionDefs[LoreRimwardPeriphery],림 변방지역]]이 당신의 고향이었으며, 숙련된 노동자들과 보통 수준의 생활 환경 속에 둘러싸여 있었습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Rasalhague.json,Description.Details,"The [[DM.Factions[faction_Rasalhague],Free Rasalhague Republic]] was your home, adapting quickly to change and hardship.","[[DM.Factions[faction_Rasalhague],자유 라살하그 공화국]]이 당신의 고향이었으며, 변화와 고난에 빠르게 적응했습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_RWR.json,Description.Details,"The [[DM.Factions[faction_RimWorldsRepublic],Rim Worlds Republic]] was your home, learning the values of fierce independence, individual skill, and personal reliance.","[[DM.Factions[faction_RimWorldsRepublic],림 월드 공화국]]이 당신의 고향이었으며, 강인한 독립심, 개인적 기술, 그리고 자립심의 가치를 배웠습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Steiner.json,Description.Details,"The [[DM.Factions[faction_Steiner],Lyran Commonwealth]] was your home, accustomed to the might that comes with wealth.","[[DM.Factions[faction_Steiner],라이란 연방국]]이 당신의 고향이었으며, 부에서 비롯되는 힘에 익숙해졌습니다."
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Taurians.json,Description.Details,"The [[DM.Factions[faction_TaurianConcordat],Taurian Concordat]] was your home, showing you that dirty tricks are just another way to win.","[[DM.Factions[faction_TaurianConcordat],타우리안 협정국]]이 당신의 고향이었으며, 비열한 술책도 승리의 또 다른 방법임을 알게 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_freelancer.json,Description.Details,"You became a commander after years as an [[DM.BaseDescriptionDefs[Wulf_Lore_AerospacePilot],Aerospace Pilot]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_AerospacePilot],우주 항공 조종사]]로 복무한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_gladiator.json,Description.Details,"You became a commander after years as a [[DM.BaseDescriptionDefs[Wulf_Lore_BountyHunter],Bounty Hunter]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_BountyHunter],현상금 사냥꾼]]으로 활동한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_mercenary.json,Description.Details,"You became a commander after years as an [[DM.BaseDescriptionDefs[Wulf_Lore_OfficerTrainee],Officer Trainee]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_OfficerTrainee],장교 후보생]]으로 복무한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_merchant_guard.json,Description.Details,"You became a commander after years as an [[DM.BaseDescriptionDefs[Wulf_Lore_OffroadRacer],Offroad Racer]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_OffroadRacer],오프로드 레이서]]로 활동한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_pirate.json,Description.Details,"You became a commander after years as an [[DM.BaseDescriptionDefs[Wulf_Lore_OffworldSmuggler],Offworld Smuggler]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_OffworldSmuggler],오프월드 밀수업자]]로 활동한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Career\background_career_soldier.json,Description.Details,"You became a commander after years as a [[DM.BaseDescriptionDefs[Wulf_Lore_SpecialOperative],Special Operative]].","당신은 수년간 [[DM.BaseDescriptionDefs[Wulf_Lore_SpecialOperative],특수 요원]]으로 활동한 끝에 사령관이 되었습니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_accident.json,Description.Details,"When deploying in the field, you have the best MechWarriors watching your back. <b><color=#ff9900>Gain BTA Crew</color></b>","현장에 배치될 때, 최고의 멕워리어들이 당신을 지켜줍니다. <b><color=#ff9900>BTA 승무원 획득</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_ancestraltank.json,Description.Details,"Resourceful as you are, you managed to wrangle a tank from your ancestry and brought it with you, along with a trusted friend to drive it. Should be prepped for combat in a day or two. <b><color=#ff9900>Bonus Tank!</color></b>","수완이 좋은 당신은 조상 대대로 내려온 전차를 손에 넣는 데 성공했고, 그것을 몰기 위해 믿을 수 있는 친구와 함께 가지고 왔습니다. 하루 이틀 내로 전투 준비가 완료될 것입니다. <b><color=#ff9900>보너스 전차!</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_bankrupt.json,Description.Details,"No-one but you will ever know whether your piles of c-bills originate as frugal savings, a hefty inheritence, or through banditry.","아무도 당신 말고는 당신이 가진 막대한 시-빌이 알뜰한 저축에서 비롯된 것인지, 두둑한 유산 때문인지, 아니면 약탈로 얻은 것인지는 알지 못할 것입니다."
BT Advanced Backgrounds\backgrounds_Youth\background_youth_beacons.json,Description.Details,"Due to being a sharp negotiator, you've managed to wrangle some contracts for close air-support in the field. <b><color=#ff9900>Gain Airdrop Beacons!</color></b>","날카로운 협상가인 덕분에, 당신은 현장에서의 근접 공중 지원 계약을 따낼 수 있었습니다. <b><color=#ff9900>에어드롭 신호기 획득!</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_betrayed.json,Description.Details,You have a reputation for success. You attract contractors and employees by the score.,당신은 성공의 명성을 가지고 있습니다. 수많은 계약자들과 직원들이 당신에게 끌려옵니다.
BT Advanced Backgrounds\backgrounds_Youth\background_youth_exile.json,Description.Details,"You got yourself a particularly impressive DropShip and engineering staff. <b><color=#ff9900>Faster Drive, +2 Tech Points, gain Slapdash as a guaranteed pilot</color></b>","당신은 특히 인상적인 강습함과 공학팀을 확보했습니다. <b><color=#ff9900>더 빠른 드라이브, +2 기술 포인트, 보장된 파일럿으로 슬랩대시 획득</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_loner.json,Description.Details,"Resourceful as you are, you brought a heirloom BattleMech with you. Should be assembled in a day or two. <b><color=#ff9900>Bonus Light Mech</color></b>",수완이 좋은 당신은 가보인 배틀멕을 가지고 왔습니다. 하루 이틀 내로 조립이 완료될 것입니다. <b><color=#ff9900>보너스 라이트 멕</color></b>
BT Advanced Backgrounds\backgrounds_Youth\background_youth_oldtimers.json,Description.Details,"When deploying in the field, you have the best MechWarriors watching your back. <b><color=#ff9900>Gain Medusa, Behemoth, Dekker and Glitch</color></b>","현장에 배치될 때, 최고의 멕워리어들이 당신을 지켜줍니다. <b><color=#ff9900>메두사, 비헤모스, 데커, 글리치 획득</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_tankers.json,Description.Details,"Thanks to some clever maneuvering, you managed to recruit a batch of tankers to your crew. <b><color=#ff9900>Gain Axle, Phantom, Giant, Magestrix, and Hestur</color></b>","영리한 책략 덕분에, 당신은 한 무리의 전차병들을 승무원으로 모집하는 데 성공했습니다. <b><color=#ff9900>액슬, 팬텀, 자이언트, 매지스트릭스, 헤스터 획득</color></b>"
BT Advanced Backgrounds\backgrounds_Youth\background_youth_vocalizers1.json,Description.Details,"When deploying in the field, you have the best radio crew shouting encouragement. <b><color=#ff9900>Gain Hardball, Announcer, Harmony, Tex, and Grampa Tex.</color></b>","현장에 배치될 때, 최고의 무전팀이 당신에게 격려를 외쳐줍니다. <b><color=#ff9900>하드볼, 아나운서, 하모니, 텍스, 그랜파 텍스 획득</color></b>"
BT Advanced Backgrounds\StreamingAssets\data\backgroundQuestions\backgroundquestion_ancestry.json,Description.Details,,
BT Advanced Backgrounds\StreamingAssets\data\backgroundQuestions\backgroundquestion_career.json,Description.Details,,
BT Advanced Backgrounds\StreamingAssets\data\backgroundQuestions\backgroundquestion_youth.json,Description.Details,,
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Cameron.json,Description.Name,Terran Hegemony,테란 헤게모니
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Davion.json,Description.Name,Federated Suns,항성 합중국
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_DeepPeriphery.json,Description.Name,Deep Periphery,딥 변방지역
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Kurita.json,Description.Name,Draconis Combine,드라코니스 연맹
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Liao.json,Description.Name,Capellan Confederation,카펠란 연합
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Magistracy.json,Description.Name,Magistracy of Canopus,카노푸스 행정국
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Marik.json,Description.Name,Free Worlds League,자유 행성 연대
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Outworld.json,Description.Name,Outworlds Alliance,아웃월드 동맹
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Periphery.json,Description.Name,Rimward Periphery,림워드 변방지역
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Rasalhague.json,Description.Name,Free Rasalhague Republic,자유 라살하그 공화국
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_RWR.json,Description.Name,Rim Worlds Republic,림 월드 공화국
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Steiner.json,Description.Name,Lyran Commonwealth,라이란 연방국
BT Advanced Backgrounds\backgrounds_Ancestry\background_ancestry_Taurians.json,Description.Name,Taurian Concordat,타우리안 협정국
BT Advanced Backgrounds\backgrounds_Career\background_career_freelancer.json,Description.Name,Aerospace Pilot,우주 항공 조종사
BT Advanced Backgrounds\backgrounds_Career\background_career_gladiator.json,Description.Name,Bounty Hunter,현상금 사냥꾼
BT Advanced Backgrounds\backgrounds_Career\background_career_mercenary.json,Description.Name,Officer Trainee,장교 후보생
BT Advanced Backgrounds\backgrounds_Career\background_career_merchant_guard.json,Description.Name,Offroad Racer,오프로드 레이서
BT Advanced Backgrounds\backgrounds_Career\background_career_pirate.json,Description.Name,Offworld Smuggler,오프월드 밀수업자
BT Advanced Backgrounds\backgrounds_Career\background_career_soldier.json,Description.Name,Special Operative,특수 요원
BT Advanced Backgrounds\backgrounds_Youth\background_youth_accident.json,Description.Name,Pioneering Comrades,개척 동료들
BT Advanced Backgrounds\backgrounds_Youth\background_youth_ancestraltank.json,Description.Name,This Man's Tank,이 남자의 전차
BT Advanced Backgrounds\backgrounds_Youth\background_youth_bankrupt.json,Description.Name,Life Savings,평생의 저축
BT Advanced Backgrounds\backgrounds_Youth\background_youth_beacons.json,Description.Name,Sharp Negotiating,날카로운 협상
BT Advanced Backgrounds\backgrounds_Youth\background_youth_betrayed.json,Description.Name,Great Reputation,위대한 명성
BT Advanced Backgrounds\backgrounds_Youth\background_youth_exile.json,Description.Name,Upengined Dropship,엔진 업그레이드된 드롭십
