File,Key,Value,Translation
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Focal_Node.json,Auras[0].statusEffects[0].Description.Name,LeagueNet Focal Node Interference,LeagueNet Focal Node Interference
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Support_Node_Accuracy.json,Auras[0].statusEffects[0].Description.Name,LeagueNet Support Node Accuracy,LeagueNet Support Node Accuracy
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Support_Node_CalledShot.json,Auras[0].statusEffects[0].Description.Name,LeagueNet Support Node Called Shot,LeagueNet Support Node Called Shot
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Support_Node_DamageReduction.json,Auras[0].statusEffects[0].Description.Name,LeagueNet Support Node Damage Reduction,LeagueNet Support Node Damage Reduction
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Support_Node_Speed.json,Auras[0].statusEffects[0].Description.Name,LeagueNet Support Node Speed,LeagueNet Support Node Speed
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[0].Description.Name,Stealth Field Stealth Effect,Stealth Field Stealth Effect
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[0].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\cockpit\Gear_Cockpit_AmbientTargeter.json,Auras[0].statusEffects[1].Description.Details,"An Ambient Targeting System is installed, making this unit's weapon accuracy significantly worse.",주변 표적화 시스템이 설치되어 있어 이 기체의 무기 명중률이 현저히 저하됩니다.
BT Advanced Gear\upgrade\general\Gear_C3.json,Auras[0].statusEffects[1].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3i.json,Auras[0].statusEffects[1].Description.Details,Provides a +2 bonus to Resolve,Provides a +2 bonus to Resolve
BT Advanced Gear\upgrade\general\Gear_C3_Beta.json,Auras[0].statusEffects[1].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Delta.json,Auras[0].statusEffects[1].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Epsilon.json,Auras[0].statusEffects[1].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Gamma.json,Auras[0].statusEffects[1].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Master.json,Auras[0].statusEffects[1].Description.Details,Increased Sight/Sensors,Increased Sight/Sensors
BT Advanced Gear\upgrade\general\Gear_C3_Master_Beta.json,Auras[0].statusEffects[1].Description.Details,Increased Sight/Sensors,Increased Sight/Sensors
BT Advanced Gear\upgrade\general\Gear_C3_Master_Delta.json,Auras[0].statusEffects[1].Description.Details,Increased Sight/Sensors,Increased Sight/Sensors
BT Advanced Gear\upgrade\general\Gear_C3_Master_Epsilon.json,Auras[0].statusEffects[1].Description.Details,Increased Sight/Sensors,Increased Sight/Sensors
BT Advanced Gear\upgrade\general\Gear_C3_Master_Gamma.json,Auras[0].statusEffects[1].Description.Details,Increased Sight/Sensors,Increased Sight/Sensors
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Focal_Node.json,Auras[0].statusEffects[1].Description.Details,"This LeagueNet Focal Node is being interfered with by other nearby Focal Nodes, rendering the carrier functionally unable to perform weapon attacks.","이 리그넷 중심 노드는 인근의 다른 중심 노드로부터 간섭을 받고 있어, 탑재 기체가 사실상 무기 공격을 수행할 수 없는 상태입니다."
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[1].Description.Details,A Stealth Field is cloaking this unit.,스텔스 필드가 이 기체를 은폐하고 있습니다.
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[1].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\cockpit\Gear_Cockpit_AmbientTargeter.json,Auras[0].statusEffects[1].Description.Name,ATS Targeting Debuff,ATS Targeting Debuff
BT Advanced Gear\upgrade\general\Gear_C3.json,Auras[0].statusEffects[1].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3i.json,Auras[0].statusEffects[1].Description.Name,C3i Resolve Gain,C3i Resolve Gain
BT Advanced Gear\upgrade\general\Gear_C3_Beta.json,Auras[0].statusEffects[1].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Delta.json,Auras[0].statusEffects[1].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Epsilon.json,Auras[0].statusEffects[1].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Gamma.json,Auras[0].statusEffects[1].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Master.json,Auras[0].statusEffects[1].Description.Name,C3M Probe,C3M Probe
BT Advanced Gear\upgrade\general\Gear_C3_Master_Beta.json,Auras[0].statusEffects[1].Description.Name,C3M Probe,C3M Probe
BT Advanced Gear\upgrade\general\Gear_C3_Master_Delta.json,Auras[0].statusEffects[1].Description.Name,C3M Probe,C3M Probe
BT Advanced Gear\upgrade\general\Gear_C3_Master_Epsilon.json,Auras[0].statusEffects[1].Description.Name,C3M Probe,C3M Probe
BT Advanced Gear\upgrade\general\Gear_C3_Master_Gamma.json,Auras[0].statusEffects[1].Description.Name,C3M Probe,C3M Probe
BT Advanced Gear\upgrade\general\Gear_LeagueNet_Focal_Node.json,Auras[0].statusEffects[1].Description.Name,LeagueNet Melee Focal Node Interference,LeagueNet Melee Focal Node Interference
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[1].Description.Name,Stealth Field Stealth Effect,Stealth Field Stealth Effect
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[1].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\general\Gear_C3_Master.json,Auras[0].statusEffects[2].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Master_Beta.json,Auras[0].statusEffects[2].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Master_Delta.json,Auras[0].statusEffects[2].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Master_Epsilon.json,Auras[0].statusEffects[2].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_C3_Master_Gamma.json,Auras[0].statusEffects[2].Description.Details,Increases spotting distance by 50m.,탐지 거리를 50미터 증가시킵니다.
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[2].Description.Details,A Stealth Field is increasing this unit's weapon heat generation.,스텔스 필드로 인해 이 기체의 무기 열 발생이 증가하고 있습니다.
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[2].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\general\Gear_C3_Master.json,Auras[0].statusEffects[2].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Master_Beta.json,Auras[0].statusEffects[2].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Master_Delta.json,Auras[0].statusEffects[2].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Master_Epsilon.json,Auras[0].statusEffects[2].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_C3_Master_Gamma.json,Auras[0].statusEffects[2].Description.Name,SPOTTING DISTANCE INCREASED,탐지 거리 증가
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[2].Description.Name,Stealth Field Heat Effect,Stealth Field Heat Effect
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[2].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[3].Description.Details,This unit generates an extra EVASIVE charge from movement actions (up to its maximum).,이 기체는 이동 행동 시 추가로 회피(EVASIVE) 충전을 1회 생성합니다(최대치까지).
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[3].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer. This includes friendly networks as well as enemy networks.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다. 이는 적대 네트워크뿐만 아니라 우호 네트워크도 포함합니다."
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[3].Description.Name,EVASIVE MOVE,EVASIVE MOVE
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[3].Description.Name,Friendly Jamming,Friendly Jamming
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[4].Description.Details,This unit generates an extra EVASIVE charge from movement actions (up to its maximum).,이 기체는 이동 행동 시 추가로 회피(EVASIVE) 충전을 1회 생성합니다(최대치까지).
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[4].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\general\Gear_Sensors_StealthField.json,Auras[0].statusEffects[4].Description.Name,EVASIVE MOVE,EVASIVE MOVE
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[4].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[5].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[5].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[6].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer. This includes friendly networks as well as enemy networks.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다. 이는 적대 네트워크뿐만 아니라 우호 네트워크도 포함합니다."
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[6].Description.Name,Friendly Jamming,Friendly Jamming
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[7].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[7].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[8].Description.Details,"The Viral Jammer is jamming all distributed networks, including C3, C3i, and Sanctuary Drones, preventing their operation within 150 of the Jammer.","바이럴 재머는 C3, C3i, 생츄어리 드론을 포함한 모든 분산 네트워크를 방해하여 재머로부터 150 이내에서는 작동하지 못하도록 합니다."
BT Advanced Gear\upgrade\general\Gear_Viral_Jammer.json,Auras[0].statusEffects[8].Description.Name,Enemy Jamming,Enemy Jamming
BT Advanced Gear\weapon\Weapon_C3_Master.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all C3-equipped units in the radius.,반경 내의 모든 C3 장착 기체에 결의 +2 보너스를 제공합니다.
BT Advanced Gear\weapon\Weapon_C3_Master_Avatar.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all C3-equipped units in the radius.,반경 내의 모든 C3 장착 기체에 결의 +2 보너스를 제공합니다.
BT Advanced Gear\weapon\Weapon_C3_Master_Beta.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all Beta-channel C3-equipped units in the radius.,반경 내의 베타 채널 C3 장착 기체 모두에게 결의 +2 보너스를 제공합니다.
BT Advanced Gear\weapon\Weapon_C3_Master_Delta.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all Delta-channel C3-equipped units in the radius.,반경 내의 델타 채널 C3 장착 기체 모두에게 결의 +2 보너스를 제공합니다.
BT Advanced Gear\weapon\Weapon_C3_Master_Epsilon.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all Epsilon-channel C3-equipped units in the radius.,반경 내의 엡실론 채널 C3 장착 기체 모두에게 결의 +2 보너스를 제공합니다.
BT Advanced Gear\weapon\Weapon_C3_Master_Gamma.json,Auras[1].statusEffects[0].Description.Details,Provides a +2 bonus to Resolve for all Gamma-channel C3-equipped units in the radius.,반경 내의 감마 채널 C3 장착 기체 모두에게 결의 +2 보너스를 제공합니다.
BT Advanced Gear\upgrade\general\Gear_Angel_ECM.json,Auras[1].statusEffects[0].Description.Details,"Guardian ECM is jamming C3 networks, preventing C3 networks from functioning within 120 meters.",가디언 ECM이 C3 네트워크를 교란하여 120미터 이내에서 C3 네트워크가 작동하지 못하도록 방해합니다.
BT Advanced Gear\upgrade\general\Gear_AntiMissile_ECM.json,Auras[1].statusEffects[0].Description.Details,"Guardian ECM is jamming C3 networks, preventing C3 networks from functioning within 120 meters.",가디언 ECM이 C3 네트워크를 교란하여 120미터 이내에서 C3 네트워크가 작동하지 못하도록 방해합니다.
BT Advanced Gear\upgrade\general\Gear_C3.json,Auras[1].statusEffects[0].Description.Details,"PASSIVE: This C3 Master is connected to [AMT]- C3 Slaves on the same channel. If [AMT]- is -4- or more and this is a single master network, the network has been overwhelmed and has failed. If it is [AMT]- is -7- or more and this is a double master network, the network has been overwhelmed and has failed.","패시브: 이 C3 마스터는 동일한 채널의 [AMT]- C3 슬레이브와 연결되어 있습니다. [AMT]-가 -4 이상이고 단일 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다. [AMT]-가 -7 이상이고 이중 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다."
BT Advanced Gear\upgrade\general\Gear_C3_Beta.json,Auras[1].statusEffects[0].Description.Details,"PASSIVE: This C3 Master is connected to [AMT]- C3 Slaves on the same channel. If [AMT]- is -4- or more and this is a single master network, the network has been overwhelmed and has failed. If it is [AMT]- is -7- or more and this is a double master network, the network has been overwhelmed and has failed.","패시브: 이 C3 마스터는 동일한 채널의 [AMT]- C3 슬레이브와 연결되어 있습니다. [AMT]-가 -4 이상이고 단일 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다. [AMT]-가 -7 이상이고 이중 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다."
BT Advanced Gear\upgrade\general\Gear_C3_Delta.json,Auras[1].statusEffects[0].Description.Details,"PASSIVE: This C3 Master is connected to [AMT]- C3 Slaves on the same channel. If [AMT]- is -4- or more and this is a single master network, the network has been overwhelmed and has failed. If it is [AMT]- is -7- or more and this is a double master network, the network has been overwhelmed and has failed.","패시브: 이 C3 마스터는 동일한 채널의 [AMT]- C3 슬레이브와 연결되어 있습니다. [AMT]-가 -4 이상이고 단일 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다. [AMT]-가 -7 이상이고 이중 마스터 네트워크일 경우, 네트워크가 과부하되어 실패합니다."
