File,Key,Value,Translation
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB20X_1-Shengli_Arms.json,Description.Details,"Delivering massive cluster rounds of stability damage with each volley, the LB 20-X smashes its opponents into the ground at short range and strips armor away in hunks. Like all LB-X Autocannons, the LB 20-X fires cluster munitions and suffers recoil from continuous fire.","매 발사마다 막대한 안정성 피해를 주는 산탄 탄두를 퍼붓는 LB 20-X는 근거리에서 적을 지면으로 내리꽂고 장갑을 덩어리째 벗겨 냅니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 20-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB20X_2-Shengli_Arms.json,Description.Details,"Delivering massive cluster rounds of stability damage with each volley, the LB 20-X smashes its opponents into the ground at short range and strips armor away in hunks. Like all LB-X Autocannons, the LB 20-X fires cluster munitions and suffers recoil from continuous fire.","매 발사마다 막대한 안정성 피해를 주는 산탄 탄두를 퍼붓는 LB 20-X는 근거리에서 적을 지면으로 내리꽂고 장갑을 덩어리째 벗겨 냅니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 20-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB2X_0-STOCK.json,Description.Details,"Paradoxically a ""long-range shotgun"", the LB 2-X is ideal for delivering Critical Hits from afar or peppering away light armor. Like all LB-X Autocannons, the LB 2-X fires cluster munitions and suffers recoil from continuous fire.","역설적으로 “장거리 산탄총”이라 불리는 LB 2-X는 원거리에서 치명타를 노리거나 얇은 장갑을 갉아먹기에 이상적입니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 2-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB2X_1-Defiance.json,Description.Details,"Paradoxically a ""long-range shotgun"", the LB 2-X is ideal for delivering Critical Hits from afar or peppering away light armor. Like all LB-X Autocannons, the LB 2-X fires cluster munitions and suffers recoil from continuous fire.","역설적으로 “장거리 산탄총”이라 불리는 LB 2-X는 원거리에서 치명타를 노리거나 얇은 장갑을 갉아먹기에 이상적입니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 2-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB2X_2-Defiance.json,Description.Details,"Paradoxically a ""long-range shotgun"", the LB 2-X is ideal for delivering Critical Hits from afar or peppering away light armor. Like all LB-X Autocannons, the LB 2-X fires cluster munitions and suffers recoil from continuous fire.","역설적으로 “장거리 산탄총”이라 불리는 LB 2-X는 원거리에서 치명타를 노리거나 얇은 장갑을 갉아먹기에 이상적입니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 2-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB5X_0-STOCK.json,Description.Details,"The LB 5-X is ideal for battering lighter targets with its shogtun-like hits, which deal substantially more stability damage than the weapon's standard counterpart. Like all LB-X Autocannons, the LB 5-X fires cluster munitions and suffers recoil from continuous fire.","LB 5-X는 산탄총과 같은 타격으로 경량 목표를 두들기는 데 이상적이며, 표준형 무기보다 훨씬 높은 안정성 피해를 입힙니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 5-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB5X_1-GM.json,Description.Details,"The LB 5-X is ideal for battering lighter targets with its shogtun-like hits, which deal substantially more stability damage than the weapon's standard counterpart. Like all LB-X Autocannons, the LB 5-X fires cluster munitions and suffers recoil from continuous fire.","LB 5-X는 산탄총과 같은 타격으로 경량 목표를 두들기는 데 이상적이며, 표준형 무기보다 훨씬 높은 안정성 피해를 입힙니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 5-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_LB5X_2-GM.json,Description.Details,"The LB 5-X is ideal for battering lighter targets with its shogtun-like hits, which deal substantially more stability damage than the weapon's standard counterpart. Like all LB-X Autocannons, the LB 5-X fires cluster munitions and suffers recoil from continuous fire.","LB 5-X는 산탄총과 같은 타격으로 경량 목표를 두들기는 데 이상적이며, 표준형 무기보다 훨씬 높은 안정성 피해를 입힙니다. 다른 모든 LB-X 오토캐논과 마찬가지로, LB 5-X는 산탄 탄두를 발사하며 지속 사격 시 반동의 영향을 받습니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC10_1-Federated.json,Description.Details,"Ultra AC/10s improve upon the already impressive capabilities of the standard models. Like all Ultra Autocannon weaponry, UAC/10s suffer from substantial recoil effects from firing and consume two ammo per attack.","울트라 AC/10은 이미 뛰어난 표준형의 성능을 한층 더 향상시킨 무기입니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/10은 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC10_2-Federated.json,Description.Details,"Ultra AC/10s improve upon the already impressive capabilities of the standard models. Like all Ultra Autocannon weaponry, UAC/10s suffer from substantial recoil effects from firing and consume two ammo per attack.","울트라 AC/10은 이미 뛰어난 표준형의 성능을 한층 더 향상시킨 무기입니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/10은 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC20_1-Kali_Yama.json,Description.Details,"Delivering unparalleled damage output, Ultra AC/20s issue nightmarish volleys of devastation. Like all Ultra Autocannon weaponry, UAC/20s suffer from substantial recoil effects from firing and consume two ammo per attack.","비할 데 없는 피해량을 퍼붓는 울트라 AC/20은 악몽 같은 파괴의 일제 사격을 가합니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/20은 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC20_2-Kali_Yama.json,Description.Details,"Delivering unparalleled damage output, Ultra AC/20s issue nightmarish volleys of devastation. Like all Ultra Autocannon weaponry, UAC/20s suffer from substantial recoil effects from firing and consume two ammo per attack.","비할 데 없는 피해량을 퍼붓는 울트라 AC/20은 악몽 같은 파괴의 일제 사격을 가합니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/20은 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC2_1-Imperator.json,Description.Details,"Ultra AC/2s deal twice the damage at extreme range-a massive upgrade over the standard model. Like all Ultra Autocannon weaponry, UAC/2s suffer from substantial recoil effects from firing and consume two ammo per attack.","울트라 AC/2는 초장거리에서 두 배의 피해를 가하며, 표준형에 비해 엄청난 성능 향상을 보여 줍니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/2는 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC2_2-Imperator.json,Description.Details,"Ultra AC/2s deal twice the damage at extreme range-a massive upgrade over the standard model. Like all Ultra Autocannon weaponry, UAC/2s suffer from substantial recoil effects from firing and consume two ammo per attack.","울트라 AC/2는 초장거리에서 두 배의 피해를 가하며, 표준형에 비해 엄청난 성능 향상을 보여 줍니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/2는 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC5_1-Mydron.json,Description.Details,"Retaining the perfomance niche of the standard model, Ultra AC/5s are a serious force to be reckoned with. Like all Ultra Autocannon weaponry, UAC/5s suffer from substantial recoil effects from firing and consume two ammo per attack.","표준형의 성능 영역을 그대로 유지하면서도, 울트라 AC/5는 결코 만만치 않은 위력을 지닌 무기입니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/5는 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_Autocannon_UAC5_2-Mydron.json,Description.Details,"Retaining the perfomance niche of the standard model, Ultra AC/5s are a serious force to be reckoned with. Like all Ultra Autocannon weaponry, UAC/5s suffer from substantial recoil effects from firing and consume two ammo per attack.","표준형의 성능 영역을 그대로 유지하면서도, 울트라 AC/5는 결코 만만치 않은 위력을 지닌 무기입니다. 모든 울트라 오토캐논 계열과 마찬가지로, UAC/5는 발사 시 상당한 반동 효과가 있으며 한 번의 공격에 탄약을 두 발 소모합니다."
Heavy Metal Equipment Module/weapon/Weapon_COIL_COIL-L_0-STOCK.json,Description.Details,"The Contained Overflow Inertia Linkage-COIL- system of beam weaponry translates power from motion into a kinetic battery for rapid release. In practical terms, this means that the farther a unit moves in a turn (tracked as EVASIVE charges), the more damage it can dish out with its COIL attack, and the more Heat it generates.

COIL weapons will explode if destroyed, devastating the installed location. The COIL-L generates the highest-yield attack output of these weapon types.","빔 무기 계열에 속하는 억제된 초과 관성 연결 장치(Contained Overflow Inertia Linkage)—COIL—시스템은 이동에서 발생한 에너지를 운동 배터리에 저장했다가 급속 방출합니다. 실제로는 한 턴 동안 더 많이 이동할수록(회피 충전 수치로 계산됨) COIL 공격으로 더 큰 피해를 줄 수 있으며, 동시에 더 많은 열이 발생함을 의미합니다.

COIL 무기는 파괴될 경우 폭발하여 장착된 부위에 치명적인 피해를 줍니다. COIL-L은 이 계열 무기 중 가장 높은 출력의 공격을 가합니다."
Heavy Metal Equipment Module/weapon/Weapon_COIL_COIL-M_0-STOCK.json,Description.Details,"The Contained Overflow Inertia Linkage-COIL- system of beam weaponry translates power from motion into a kinetic battery for rapid release. In practical terms, this means that the farther a unit moves in a turn (tracked as EVASIVE charges), the more damage it can dish out with its COIL attack, and the more Heat it generates.

COIL weapons will explode if destroyed, devastating the installed location. The COIL-M generates the midline attack output of these weapon types.","빔 무기 계열에 속하는 억제된 초과 관성 연결 장치(Contained Overflow Inertia Linkage)—COIL—시스템은 이동에서 발생한 에너지를 운동 배터리에 저장했다가 급속 방출합니다. 실제로는 한 턴 동안 더 많이 이동할수록(회피 충전 수치로 계산됨) COIL 공격으로 더 큰 피해를 줄 수 있으며, 동시에 더 많은 열이 발생함을 의미합니다.

COIL 무기는 파괴될 경우 폭발하여 장착된 부위에 치명적인 피해를 줍니다. COIL-M은 이 계열 무기 중 중간급 공격 출력을 가집니다."
Heavy Metal Equipment Module/weapon/Weapon_COIL_COIL-S_0-STOCK.json,Description.Details,"The Contained Overflow Inertia Linkage-COIL- system of beam weaponry translates power from motion into a kinetic battery for rapid release. In practical terms, this means that the farther a unit moves in a turn (tracked as EVASIVE charges), the more damage it can dish out with its COIL attack, and the more Heat it generates.

COIL weapons will explode if destroyed, devastating the installed location. The COIL-S generates the lowest-yield attack output of these weapon types.","빔 무기 계열에 속하는 억제된 초과 관성 연결 장치(Contained Overflow Inertia Linkage)—COIL—시스템은 이동에서 발생한 에너지를 운동 배터리에 저장했다가 급속 방출합니다. 실제로는 한 턴 동안 더 많이 이동할수록(회피 충전 수치로 계산됨) COIL 공격으로 더 큰 피해를 줄 수 있으며, 동시에 더 많은 열이 발생함을 의미합니다.

COIL 무기는 파괴될 경우 폭발하여 장착된 부위에 치명적인 피해를 줍니다. COIL-S는 이 계열 무기 중 가장 낮은 출력의 공격을 가합니다."
Heavy Metal Equipment Module/weapon/Weapon_COIL_COIL_0-STOCK.json,Description.Details,"The Contained Overflow Inertia Linkage-COIL- beam weapon translates power from motion into a kinetic battery for rapid release. In practical terms, this means that the farther a unit moves in a turn (tracked as EVASIVE charges), the more damage it can dish out with its COIL attack, and the more Heat it generates.

The COIL has multiple fire modes for maximum modularity, including an Off, On, and Overcharge mode.

The COIL will explode if destroyed, damaging the installed location.","억제된 초과 관성 연결 장치(Contained Overflow Inertia Linkage)—COIL—빔 무기는 이동에서 발생한 에너지를 운동 배터리에 저장했다가 급속 방출합니다. 실제로는 한 턴 동안 더 많이 이동할수록(회피 충전 수치로 계산됨) COIL 공격으로 더 큰 피해를 줄 수 있으며, 동시에 더 많은 열이 발생함을 의미합니다.

COIL은 최대한의 운용 유연성을 위해 여러 발사 모드를 갖추고 있으며, 전원 끔, 일반 가동, 과충전 모드를 포함합니다.

COIL은 파괴될 경우 폭발하여 장착된 부위에 피해를 줍니다."
